_id,Inspection ID,Facility ID,Facility Name,Facility Address,Facility Address 2,Facility Municipality Name,Facility City,Facility County,Facility State,Facility Postal Code,Facility Latitude,Facility Longitude,Venue Type,Inspection Date,Inspection End,Inspection Purpose,Inspection Passed,Inspection Number,Inspector Name,"Free Chlorine, Shallow","Free Chlorine, Deep","Combined Chlorine, Shallow","Combined Chlorine, Deep","Free Bromine, Shallow","Free Bromine, Deep","pH Value, Shallow","pH Value, Deep",Cyanuric Acid,Turnover,Enclosure,Main Drain Visible,Safety Equipment,Disinfectant Level,pH Balance,No Imminent Health Hazards,Abated Date
127852,204845,2521,PGH OLIVER HS POOL,2323 BRIGHTON ROAD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15212,40.46443339,-80.02450103,POOLS (INDOOR),2023-03-23T11:00:00,2023-03-24T11:30:00,FOLLOW UP INSPECTION,t,2,LAURIA D. ANTHONY,2.5,2.5,0,0,,,7.4,7.4,,600,t,t,f,t,t,t,3/27/2023
127853,205131,1298,YMCA THELMA LOVETTE INDOOR POOL,2114 CENTRE AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15219,40.44454421,-79.97785943,POOLS (INDOOR),2023-04-07T12:00:00,2023-04-11T13:00:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,2,2,0.2,0.2,0,0,7.2,7.2,<50,275,t,t,t,t,t,t,4/11/2023
127854,205177,1181,COURTYARD BY MARRIOTT SETTLERS RIDGE POOL,5100 CAMPBELLS RUN ROAD,,ROBINSON TOWNSHIP,PITTSBURGH,Allegheny County,PA,15205,40.43889911,-80.15144607,POOLS (INDOOR),2023-04-07T12:35:00,2023-04-12T12:55:00,INITIAL INSPECTION,f,1,MANOWN MARYANN,1.4,,0.2,,,,7.6,,,40,t,t,t,t,t,t,4/13/2023
127855,205221,748,COMFORT INN PITTSBURGH EAST POOL,699 RODI ROAD,,Wilkins Township,PITTSBURGH,Allegheny County,PA,15235,40.44329575,-79.82655393,POOLS (INDOOR),2023-04-13T13:50:00,2023-04-14T14:00:00,INITIAL INSPECTION,t,1,WILSON ANGELA,7.4,8,1.2,1.2,,,8,8,,,t,t,f,t,f,t,8/4/2023
127858,203174,1999,PGH  ALLDERDICE HS - POOL,2409 SHADY AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15217,40.42942382,-79.91937331,POOLS (SCHOOLS),2022-12-08T09:45:00,2022-12-12T10:45:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,2.5,,0,,,,7.6,,,500,t,t,t,t,t,t,12/14/2022
127859,203178,2494,CMU / AQUATIC CENTER DIVING POOL,5000 FORBES AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15217,,,POOLS (SCHOOLS),2022-12-08T11:45:00,2022-12-12T12:15:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,2.5,,0,,,,7.4,,,482,t,t,t,t,t,t,12/15/2022
127860,203183,1212,RESIDENCE INN BY MARRIOTT POOL,3455 WILLIAM PENN HIGHWAY,,Wilkins Township,PITTSBURGH,Allegheny County,PA,15235,40.43124954,-79.81150365,POOLS (INDOOR),2022-12-09T10:10:00,2022-12-12T10:32:00,FOLLOW UP INSPECTION,t,4,WILSON ANGELA,,,,,,,,,,,t,t,f,t,t,t,5/10/2023
127862,203224,5363,TOWNEPLACE SUITES BY MARRIOTT POOL,2785 FREEPORT   ROAD,,Harmar Township,PITTSBURGH,Allegheny County,PA,15238,40.53877486,-79.8326849,POOLS (INDOOR),2022-12-09T13:00:00,2022-12-13T14:00:00,INITIAL INSPECTION,f,1,FREEMAN MICHELE,1.6,1.6,0.2,0.2,0,0,7.2,7.2,0,60,t,t,t,t,t,t,12/14/2022
127863,203278,2030,GREENWAY CLASSICAL ACADEMY POOL,1400 CRUCIBLE STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15205,40.44857935,-80.04971104,POOLS (SCHOOLS),2022-12-12T09:55:00,2022-12-15T10:30:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,1.6,2,0,0.2,,,7.4,7.4,,280,t,t,f,t,t,t,12/21/2022
127864,203328,1097,MCKNIGHT HOTEL - POOL,4575 MCKNIGHT ROAD,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,40.50452415,-80.01036738,POOLS (INDOOR),2022-12-16T11:30:00,2022-12-19T11:50:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,2.8,,0.6,,,,,,,,t,t,f,t,t,t,12/22/2022
127865,203410,1975,PGH ARSENAL 6-8 POOL,220 40TH STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15201,40.46810534,-79.96186209,POOLS (SCHOOLS),2022-12-21T09:30:00,2022-12-22T10:00:00,INITIAL INSPECTION,f,1,ARMSTRONG RYAN,2.6,,0,,,,7.4,,,300,t,t,t,t,t,t,1/6/2023
127866,203414,2456,VIRGINIA MANSIONS CONDO SPA,2120 GREENTREE ROAD,,Scott Township,PITTSBURGH,Allegheny County,PA,15220,40.39232938,-80.07102594,SPA/HOT TUB (INDOOR),2022-12-21T15:00:00,2022-12-22T15:15:00,INITIAL INSPECTION,f,1,LAURIA D. ANTHONY,0,0,0,0,,,0,0,,60,t,t,t,t,t,t,1/5/2023
127873,206160,1384,WYNDHAM UNIVERSITY CENTER / POOL,100 LYTTON AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15213,40.44610062,-79.9546331,POOLS (INDOOR),2023-06-06T10:20:00,2023-06-08T10:55:00,FOLLOW UP INSPECTION,t,4,O'BRIEN JEFF,,,,,,,,,,,t,t,f,t,t,t,6/9/2023
127874,206162,2365,DORMONT MUNICIPAL POOL, BANKSVILLE  ROAD,,Dormont,PITTSBURGH,Allegheny County,PA,15216,,,POOLS (OUTDOOR),2023-06-08T11:00:00,2023-06-08T12:15:00,INITIAL INSPECTION,f,1,ZIRNGIBL BARBARA,2.8,2.6,0,0,,,7.4,7.3,< 30,2600,t,t,t,t,t,t,6/19/2023
127877,206216,2475,WOODLAND HILLS CLUB POOL,2799 BINGHAM DRIVE,,Upper St Clair Township,PITTSBURGH,Allegheny County,PA,15241,40.31280162,-80.10647077,POOLS (OUTDOOR),2023-06-13T13:10:00,2023-06-13T13:55:00,INITIAL INSPECTION,f,1,ZIRNGIBL BARBARA,1,1,0,0,,,7.2,7.4,< 30,650,t,t,t,t,t,t,6/16/2023
127878,206231,9737,CITY VIEW APARTMENTS POOL,1420 CENTRE AVENUE,,Pittsburgh,Pittsburgh,Allegheny County,PA,15219,40.4404243,-79.98643315,POOLS (OUTDOOR),2023-06-13T14:30:00,2023-06-14T15:15:00,INITIAL INSPECTION,t,1,DAILY NATHAN,9.8,9.8,0,0,,,7.4,7.4,,,t,t,t,t,t,t,6/15/2023
127879,205477,340,BROOKDALE MT. LEBANON POOL,1050 MCNEILLY ROAD,,Mount Lebanon,PITTSBURGH,Allegheny County,PA,15226,40.38821003,-80.02495444,POOLS (INDOOR),2023-04-27T12:45:00,2023-04-28T13:15:00,INITIAL INSPECTION,f,1,ZIRNGIBL BARBARA,,,,,4.8,4.8,7.8,7.8,,38,t,t,t,t,t,t,5/2/2023
127880,205478,341,BROOKDALE MT. LEBANON SPA,1050 MCNEILLY ROAD,,Mount Lebanon,PITTSBURGH,Allegheny County,PA,15226,40.38821003,-80.02495444,SPA/HOT TUB (INDOOR),2023-04-27T13:15:00,2023-04-28T13:30:00,FOLLOW UP INSPECTION,t,2,ZIRNGIBL BARBARA,,,,,5,,7.4,,,45,t,t,t,t,t,t,5/2/2023
127881,205491,11360,MARRIOTT CITY CENTER / PITTSBURGH /  POOL,112 WASHINGTON PLACE,,Pittsburgh,Pittsburgh,Allegheny County,PA,15219,40.43934764,-79.99294229,POOLS (INDOOR),2023-04-28T14:00:00,2023-05-01T14:25:00,FOLLOW UP INSPECTION,t,3,DAILY NATHAN,,,,,,,,,,,t,t,t,t,t,t,5/4/2023
127883,205603,4943,EMBASSY SUITES POOL,535 SMITHFIELD STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15222,40.44140245,-79.9980334,POOLS (INDOOR),2023-05-05T10:00:00,2023-05-08T10:30:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,5,,0,,,,7.4,,,40,t,t,t,t,t,t,5/9/2023
127884,205621,11581,RESIDENCE INN BY MARRIOTT POOL,3455 WILLIAM PENN HIGHWAY,,Wilkins Township,Pittsburgh,Allegheny County,PA,15235,40.43124954,-79.81150365,POOLS (INDOOR),2023-05-08T14:31:00,2023-05-09T15:30:00,INITIAL INSPECTION,t,1,WILSON ANGELA,2,,0.4,,,,7.2,,,95,t,t,f,t,t,t,11/14/2023
127885,205635,2234,HOLIDAY INN EXPRESS HARMAR / POOL,10 LANDINGS  DRIVE,,Harmar Township,PITTSBURGH,Allegheny County,PA,15238,40.54030126,-79.82703113,POOLS (INDOOR),2023-05-05T13:00:00,2023-05-10T14:00:00,FOLLOW UP INSPECTION,t,3,FREEMAN MICHELE,2.4,2.4,0.2,0.2,0,0,7.2,7.2,<50,60,t,t,t,t,t,t,
127888,205786,10418,2626 SOUTH SIDE FLATS - SPA,2626 TUNNEL  BOULEVARD,,Pittsburgh,Pittsburgh,Allegheny County,PA,15203,40.42913831,-79.96692782,SPA/HOT TUB (INDOOR),2023-05-15T15:00:00,2023-05-17T15:45:00,INITIAL INSPECTION,f,1,ZIRNGIBL BARBARA,3,,0.4,,,,7.4,,,67,t,t,t,t,t,t,5/23/2023
127889,205787,1111,UNIVERSITY PREP AT MILLIONES POOL,3117 CENTRE AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15219,40.44980864,-79.96243461,POOLS (SCHOOLS),2023-05-15T13:00:00,2023-05-17T14:00:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,2.2,2.1,0.2,0.2,0,0,7.6,7.6,<50,250,t,t,t,t,t,t,
127890,205788,5784,SOUTHSIDE WORKS CITY APARTMENTS SPA,2626 TUNNEL  BOULEVARD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15203,40.42913831,-79.96692782,SPA/HOT TUB (INDOOR),2023-05-15T15:00:00,2023-05-17T15:45:00,FOLLOW UP INSPECTION,t,2,ZIRNGIBL BARBARA,3,,0.4,,,,7.4,,,67,t,t,f,t,t,t,5/23/2023
127891,206232,1949,CRAWFORD SQUARE / POOL,510 PROTECTORY PLACE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15219,40.44209029,-79.98516633,POOLS (OUTDOOR),2023-06-13T15:15:00,2023-06-14T15:45:00,INITIAL INSPECTION,f,1,DAILY NATHAN,4.4,,0.2,,,,7.6,,0-30,80,t,t,t,t,t,t,6/15/2023
127892,206248,2244,ACCORD PARK POOL / AVONWORTH POOL,498 CAMP HORN ROAD,,Kilbuck Township,PITTSBURGH,Allegheny County,PA,15237,,,POOLS (OUTDOOR),2023-06-14T11:15:00,2023-06-15T12:15:00,INITIAL INSPECTION,f,1,LAURIA D. ANTHONY,6,6,0,0,,,7.7,7.8,,550,t,t,t,t,t,t,6/21/2023
127893,206256,2298,CHARLEMAGNE II POOL,4000 CHARLEMAGNE CIRCLE,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,,,POOL (CONDO OUTDOOR),2023-06-12T13:30:00,2023-06-15T14:15:00,FOLLOW UP INSPECTION,t,5,NOBBS SCOTT,1,,0,,,,7.6,,,40,t,t,f,t,t,t,7/11/2023
127897,206289,1306,SAMPSON YMCA SPECIAL PURPOSE POOL,2200 GOLDEN MILE  HIGHWAY,Rt#286,Plum,PITTSBURGH,Allegheny County,PA,15239,40.45807353,-79.7076382,POOLS (OUTDOOR),2023-06-13T13:30:00,2023-06-16T14:10:00,INITIAL INSPECTION,t,1,O'BRIEN JEFF,1.5,,0,,,,7.2,,<30,,t,t,t,t,t,t,8/4/2023
127898,206312,8916,HIGHLAND VILLAGE CLUBHOUSE POOL,130 PINEHURST DRIVE,,Ross Township,Pittsburgh,Allegheny County,PA,15229,40.52299271,-80.04688938,POOL (CONDO OUTDOOR),2023-06-13T14:00:00,2023-06-19T14:45:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1.6,,0.2,,,,7.4,,,70,t,t,t,t,t,t,6/21/2023
127899,206320,8936,PARK WEST 205 APARTMENT POOL,1000 PARK WEST PLACE,,Robinson Township,Pittsburgh,Allegheny County,PA,15205,40.4331489,-80.14266355,POOLS (OUTDOOR),2023-06-15T11:15:00,2023-06-19T11:50:00,FOLLOW UP INSPECTION,t,4,MANOWN MARYANN,3,,0.2,,,,7.6,,50,75,t,t,t,t,t,t,6/22/2023
127901,206326,8936,PARK WEST 205 APARTMENT POOL,1000 PARK WEST PLACE,,Robinson Township,Pittsburgh,Allegheny County,PA,15205,40.4331489,-80.14266355,POOLS (OUTDOOR),2023-06-15T11:15:00,2023-06-19T11:50:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,3,,0.2,,,,7.6,,50,75,t,t,f,t,t,t,
127902,202846,2379,HOLIDAY INN EXPRESS / PARKWAY CENTER INN - POOL,875 GREENTREE ROAD,,Green Tree,PITTSBURGH,Allegheny County,PA,15220,40.42452053,-80.04174563,POOLS (INDOOR),2022-11-18T14:30:00,2022-11-25T15:00:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,,,,,10.5,,7.6,,,64,t,t,t,t,t,t,11/25/2022
127903,202945,340,BROOKDALE MT. LEBANON POOL,1050 MCNEILLY ROAD,,Mount Lebanon,PITTSBURGH,Allegheny County,PA,15226,40.38821003,-80.02495444,POOLS (INDOOR),2022-11-30T13:00:00,2022-12-01T13:45:00,INITIAL INSPECTION,f,1,SCHLAICH ELLIOT,,,,,7.6,7.6,7.6,,,55,t,t,t,t,t,t,12/6/2022
127904,203114,5682,DRURY PLAZA HOTEL SPA-PITTSBURGH,745 GRANT STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15219,40.4429879,-79.99487458,SPA/HOT TUB (INDOOR),2022-12-07T11:00:00,2022-12-07T11:15:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,,,,,6,,7.6,,,30,t,t,t,t,t,t,12/8/2022
127905,203177,2493,CMU / AQUATIC CENTER LAP POOL,5000 FORBES AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15217,,,POOLS (SCHOOLS),2022-12-08T11:15:00,2022-12-12T11:45:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,2.5,,0,,,,7.5,,,632,t,t,t,t,t,t,12/15/2022
127906,203180,1996,IMPERIAL HOUSE CONDO POOL,5600 MUNHALL ROAD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15217,40.43356647,-79.92644132,POOL (CONDO INDOOR),2022-12-09T08:45:00,2022-12-12T10:00:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,3,,0.2,,,,7.4,,,85,t,t,t,t,t,t,12/14/2022
127907,203187,2509,IMPERIAL HOUSE CONDO SPA,5600 MUNHALL ROAD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15217,40.43356647,-79.92644132,SPA/HOT TUB (INDOOR),2022-12-09T10:00:00,2022-12-12T10:45:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,,,,,3,,7.8,,,50,t,t,t,t,t,t,12/14/2022
127909,203322,5142,COMFORT INN & SUITES PITTSBURGH-POOL,1100 BANKSVILLE ROAD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15216,40.4199184,-80.03027139,POOLS (INDOOR),2022-12-12T11:30:00,2022-12-19T12:20:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,4.6,,0.8,,,,7.2,,,65,t,t,f,t,t,t,
127910,203330,1098,MCKNIGHT HOTEL - HOT TUB,4575 MCKNIGHT ROAD,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,40.50452415,-80.01036738,SPA/HOT TUB (INDOOR),2022-12-16T11:50:00,2022-12-19T12:15:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,0,,,,,,,30,t,t,f,t,t,t,12/20/2022
127912,203407,4646,HOMEWOOD SUITES POOL,1410 SMALLMAN STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15222,40.44813044,-79.98975901,POOLS (INDOOR),2022-12-21T13:00:00,2022-12-21T13:30:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,3,,0,,,,7.2,,,60,t,t,t,t,t,t,12/22/2022
127913,203433,5781,MORROW PARK CITY APARTMENTS POOL,5250 LIBERTY  AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15224,40.4567333,-79.9402353,POOLS (INDOOR),2022-12-22T10:00:00,2022-12-23T11:00:00,FOLLOW UP INSPECTION,t,3,LINDGREN ERIC,,,,,,,,,,,t,t,f,t,t,t,
127914,203707,1963,DITHRIDGE HOUSE - POOL,220 N DITHRIDGE STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15213,40.44984052,-79.95200454,POOL (CONDO INDOOR),2023-01-10T10:00:00,2023-01-11T10:10:00,FOLLOW UP INSPECTION,t,2,WILSON ANGELA,,,,,,,,,,,t,t,f,t,t,t,1/11/2023
127918,204132,11320,FAIRFIELD INN AND SUITES PITTSBURGH NEVILLE ISLAND POOL,5850 GRAND AVENUE,,Neville Township,Pittsburgh,Allegheny County,PA,15225,40.5137302,-80.13321022,POOLS (INDOOR),2023-02-06T14:00:00,2023-02-07T15:00:00,INITIAL INSPECTION,t,1,LAURIA D. ANTHONY,1.6,1.6,0,0,,,8.4,8.4,,140,t,t,f,t,t,t,3/20/2023
127919,204151,2057,WOODLAND HILLS HIGH POOL,2550 GREENSBURG PIKE,,Churchill,PITTSBURGH,Allegheny County,PA,15221,40.43635351,-79.85631199,POOLS (SCHOOLS),2023-02-07T10:30:00,2023-02-08T11:00:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,2.5,,0,,,,7.2,,,450,t,t,t,t,t,t,2/9/2023
127920,204163,739,SPRINGHILL SUITES NORTH SHORE POOL,223 FEDERAL STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15212,40.44861362,-80.00470428,POOLS (INDOOR),2023-02-07T15:00:00,2023-02-09T15:35:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,,,,,7.2,,,,t,t,f,t,f,t,3/17/2023
127923,204237,2521,PGH OLIVER HS POOL,2323 BRIGHTON ROAD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15212,40.46443339,-80.02450103,POOLS (INDOOR),2023-02-13T12:00:00,2023-02-14T13:00:00,INITIAL INSPECTION,t,1,LAURIA D. ANTHONY,2.4,2.4,0,,,,7.4,7.4,,900,t,t,f,t,t,t,3/27/2023
127924,204242,7735,COMFORT INN SUITES - POOL,180 GAMMA  DRIVE,,O'Hara Township,Pittsburgh,Allegheny County,PA,15238,40.50184687,-79.86039245,POOLS (INDOOR),2023-02-10T14:00:00,2023-02-14T15:00:00,FOLLOW UP INSPECTION,t,4,FREEMAN MICHELE,2,2,0.2,0.2,0,0,7,7,<50,,t,t,f,t,t,f,
127925,205793,2234,HOLIDAY INN EXPRESS HARMAR / POOL,10 LANDINGS  DRIVE,,Harmar Township,PITTSBURGH,Allegheny County,PA,15238,40.54030126,-79.82703113,POOLS (INDOOR),2023-05-05T13:00:00,2023-05-17T14:00:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,2.4,2.4,0.2,0.2,0,0,7.2,7.2,<50,,t,t,f,t,t,t,5/19/2023
127926,206008,1089,BOYCE MAYVIEW COMMUNITY REC CENTER - OUTDOOR POOL,1551 MAYVIEW ROAD,,Upper St Clair Township,PITTSBURGH,Allegheny County,PA,15241,40.33388993,-80.1126323,POOLS (OUTDOOR),2023-06-01T10:30:00,2023-06-01T12:30:00,INITIAL INSPECTION,f,1,ZIRNGIBL BARBARA,4,4,0,0,,,7.2,7.2,<30,898,t,t,t,t,t,t,6/14/2023
127927,206016,9057,ATRIA OF MCCANDLESS - POOL,8870 DUNCAN AVENUE,,McCandless,Pittsburgh,Allegheny County,PA,15237,40.56672791,-80.02722326,POOLS (INDOOR),2023-05-30T15:00:00,2023-06-02T15:20:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,,,,,,,,,t,t,t,t,t,t,6/14/2023
127934,206253,2422,MT LEBANON MUNICIPAL POOL,900 CEDAR BOULEVARD,,Mount Lebanon,PITTSBURGH,Allegheny County,PA,15228,40.37406275,-80.05533172,POOLS (OUTDOOR),2023-06-14T11:20:00,2023-06-15T12:00:00,INITIAL INSPECTION,f,1,ZIRNGIBL BARBARA,4.8,3.8,4.8,3.8,,,7.2,7.5,< 30,1400,t,t,t,t,t,t,6/16/2023
127936,203457,1410,WYNDHAM GRAND PITTSBURGH - SPA,600 COMMONWEALTH PLACE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15222,40.44174089,-80.00640882,SPA/HOT TUB (INDOOR),2022-12-27T14:15:00,2022-12-27T14:45:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,,,,,6,,7.8,,,20,t,t,t,t,t,t,12/28/2022
127937,203708,1384,WYNDHAM UNIVERSITY CENTER / POOL,100 LYTTON AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15213,40.44610062,-79.9546331,POOLS (INDOOR),2023-01-10T10:30:00,2023-01-11T11:00:00,FOLLOW UP INSPECTION,t,3,WILSON ANGELA,,,,,,,,,,,t,t,f,t,t,t,6/9/2023
127939,204080,5922,RESIDENCE INN OAKLAND UNIVERSITY PL POOL,3341 FORBES  AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15213,40.43819466,-79.9621171,POOLS (INDOOR),2023-02-02T10:10:00,2023-02-02T10:10:00,FOLLOW UP INSPECTION,t,3,WILSON ANGELA,,,,,,,,,,,t,t,f,t,t,t,2/2/2023
127940,204116,1964,ATRIUM CONDO,307 S DITHRIDGE STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15213,40.44543484,-79.95005254,POOL (CONDO INDOOR),2023-02-06T09:44:00,2023-02-06T09:45:00,FOLLOW UP INSPECTION,t,3,WILSON ANGELA,,,,,,,,,,,t,t,f,t,t,t,2/6/2023
127941,204356,1007,LA FITNESS PLEASANT HILLS POOL,601 CLAIRTON BOULEVARD,,Pleasant Hills,PITTSBURGH,Allegheny County,PA,15236,40.33221382,-79.94402761,POOLS (INDOOR),2023-02-22T09:00:00,2023-02-23T10:30:00,INITIAL INSPECTION,t,1,CONLEY FAON,7.4,7.4,0,0,,,8,8,,100,t,t,f,t,f,t,10/24/2023
127942,204468,1971,TREES HALL POOL,1971 ALLEQUIPPA STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15260,,,POOLS (SCHOOLS),2023-02-28T11:30:00,2023-03-02T12:30:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,2.8,2.8,0.2,0.2,0,0,7.2,7.4,<50,1168,t,t,f,t,t,t,
127943,204473,1970,TREES HALL POOL,1970 ALLEQUIPPA STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15260,,,POOLS (SCHOOLS),2023-02-28T11:30:00,2023-03-02T12:30:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,1.6,1.6,0.2,0.2,0,0,7.6,7.6,<50,498,t,t,f,t,t,t,
127944,204576,1113,PROVIDENCE POINT SPA,200 ADAMS AVENUE,,Scott Township,PITTSBURGH,Allegheny County,PA,15243,40.37873855,-80.08838325,SPA/HOT TUB (INDOOR),2023-03-07T13:20:00,2023-03-08T13:40:00,INITIAL INSPECTION,f,1,DAILY NATHAN,,,,,10,,7.3,,,50,t,t,t,t,t,t,3/16/2023
127945,204685,739,SPRINGHILL SUITES NORTH SHORE POOL,223 FEDERAL STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15212,40.44861362,-80.00470428,POOLS (INDOOR),2023-03-14T15:15:00,2023-03-15T15:35:00,FOLLOW UP INSPECTION,t,3,NOBBS SCOTT,,,0.4,,,,,,,,t,t,f,t,t,t,3/17/2023
127946,204732,11320,FAIRFIELD INN AND SUITES PITTSBURGH NEVILLE ISLAND POOL,5850 GRAND AVENUE,,Neville Township,Pittsburgh,Allegheny County,PA,15225,40.5137302,-80.13321022,POOLS (INDOOR),2023-03-17T12:20:00,2023-03-20T13:10:00,FOLLOW UP INSPECTION,t,2,LAURIA D. ANTHONY,3,3,0,0,,,7.5,7.5,0,65,t,t,f,t,t,t,3/20/2023
127948,206349,2047,WESTWOOD POOL/CITY OF PITTSBURGH,100 GUYLAND STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15205,40.43082551,-80.04977502,POOLS (OUTDOOR),2023-06-19T13:00:00,2023-06-20T14:00:00,INITIAL INSPECTION,f,1,LAURIA D. ANTHONY,1.5,1.5,0,0,,,8,8,,4500,t,t,t,t,t,t,6/23/2023
127950,206360,1986,HIGHLAND PARK CLUB POOL,1001 N NEGLEY AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15206,40.47442252,-79.92535753,POOLS (OUTDOOR),2023-06-15T14:00:00,2023-06-20T15:00:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,2.8,2.8,0.2,0.2,0,0,7.6,7.6,<50,40,t,t,t,t,t,t,7/6/2023
127952,206419,1986,HIGHLAND PARK CLUB POOL,1001 N NEGLEY AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15206,40.47442252,-79.92535753,POOLS (OUTDOOR),2022-07-12T11:30:00,2023-06-22T12:30:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,2,2,0.2,0.2,0,0,7.6,7.6,<50,50,t,t,f,t,t,t,6/26/2023
127953,206441,470,STACK (JACK) WADING / CITY OF PITTSBURGH,600 BRIGHTON WOODS ROAD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15212,40.48688922,-80.03063634,POOLS (OUTDOOR),2023-06-22T14:30:00,2023-06-23T15:00:00,INITIAL INSPECTION,f,1,LAURIA D. ANTHONY,0,0,0,0,,,0,0,,0,t,t,t,t,t,t,6/23/2023
127956,206448,9497,BRENTWOOD PARK POOL,122  PARK DRIVE,,Brentwood,Pittsburgh,Allegheny County,PA,15227,40.37572803,-79.97325504,POOLS (OUTDOOR),2023-06-21T13:00:00,2023-06-23T13:30:00,FOLLOW UP INSPECTION,t,3,CONLEY FAON,4.2,4.2,0,0,,,7.6,7.6,,25,t,t,f,t,t,t,7/14/2023
127959,206457,6001,SUMMER SEAT HOA SPA ,105 GATEWAY DRIVE,,Ohio Township,PITTSBURGH,Allegheny County,PA,15237,40.53702487,-80.09542091,SPA/HOT TUB (OUTDOOR),2023-06-16T15:15:00,2023-06-23T15:40:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,4.6,,0,,,,7.2,,,75,t,t,t,t,t,t,6/23/2023
127964,204745,10737,CAMBRIA SUITES PGH @ PPG PAINTS ARENA POOL,1320 CENTRE  AVENUE,,Pittsburgh,Pittsburgh,Allegheny County,PA,15219,40.44009334,-79.98798104,POOLS (INDOOR),2023-03-08T09:00:00,2023-03-20T11:00:00,FOLLOW UP INSPECTION,t,4,DAILY NATHAN,0.2,,0,,,,7.1,,,47,t,t,f,t,f,t,9/14/2023
127965,204851,1097,MCKNIGHT HOTEL - POOL,4575 MCKNIGHT ROAD,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,40.50452415,-80.01036738,POOLS (INDOOR),2023-03-21T09:15:00,2023-03-24T09:30:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,,,,,,,,,,,t,t,t,t,t,t,3/27/2023
